# 
# Header Description:
# 
# Version: v3.1.1.2 Platform: 14 Manufacturer: samsung Model: SM-M055F GNSS Hardware Model Name: MediaTek,MT6631,MTK_MNLD_default,MNL_VER_default
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking,SvPositionEcefXMeters,SvPositionEcefYMeters,SvPositionEcefZMeters,SvVelocityEcefXMetersPerSecond,SvVelocityEcefYMetersPerSecond,SvVelocityEcefZMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,KlobucharAlpha0,KlobucharAlpha1,KlobucharAlpha2,KlobucharAlpha3,KlobucharBeta0,KlobucharBeta1,KlobucharBeta2,KlobucharBeta3
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2,CalibrationAccuracy
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2,CalibrationAccuracy
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec,CalibrationAccuracy
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec,CalibrationAccuracy
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT,CalibrationAccuracy
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT,CalibrationAccuracy
# 
# Pressure,utcTimeMillis,elapsedRealtimeNanos,PressureHpa,CalibrationAccuracy
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg,CalibrationAccuracy
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
# GameRotationVector,utcTimeMillis,elapsedRealtimeNanos,x,y,z,w
# 
Status,,58,10,2,122,1575420030,36.00,266.0,12.0,0,0,0,31.0
Status,,58,11,1,13,1575420030,29.80,196.0,8.0,1,0,0,24.8
Status,,58,12,3,13,1602000000,30.00,152.0,75.0,1,0,0,25.0
Status,,58,13,3,24,1602000000,0.00,328.0,42.0,0,0,0,0.0
Status,,58,14,3,14,1602000000,0.00,334.0,41.0,0,0,0,0.0
Status,,58,15,3,17,1602000000,45.60,263.0,26.0,1,0,0,40.6
Status,,58,16,3,12,1602000000,32.40,153.0,25.0,1,0,0,27.400002
Status,,58,17,3,1,1602000000,33.80,124.0,12.0,1,0,0,28.8
Status,,58,18,3,23,1602000000,0.00,27.0,7.0,0,0,0,0.0
Status,,58,19,3,8,1602000000,0.00,75.0,3.0,0,0,0,0.0
Status,,58,20,3,2,1602000000,32.70,169.0,2.0,0,0,0,27.7
Status,,58,21,6,34,1575420030,0.00,0.0,65.0,0,0,0,0.0
Status,,58,22,6,2,1575420030,0.00,78.0,61.0,0,0,0,0.0
Status,,58,23,6,15,1575420030,36.60,239.0,50.0,1,0,0,31.599998
Status,,58,24,6,30,1575420030,0.00,342.0,43.0,0,0,0,0.0
Status,,58,25,6,25,1575420030,32.80,124.0,17.0,1,0,0,27.8
Status,,58,26,6,36,1575420030,0.00,31.0,17.0,0,0,0,0.0
Status,,58,27,6,3,1575420030,0.00,165.0,8.0,0,0,0,0.0
Status,,58,28,6,8,1575420030,0.00,213.0,8.0,0,0,0,0.0
Status,,58,29,6,13,1575420030,0.00,222.0,2.0,0,0,0,0.0
Status,,58,30,5,60,1561097980,0.00,181.0,73.0,0,0,0,0.0
Status,,58,31,5,2,1561097980,0.00,167.0,70.0,0,0,0,0.0
Status,,58,32,5,36,1561097980,0.00,170.0,62.0,0,0,0,0.0
Status,,58,33,5,45,1561097980,0.00,303.0,60.0,0,0,0,0.0
Status,,58,34,5,5,1561097980,0.00,234.0,59.0,0,0,0,0.0
Status,,58,35,5,3,1561097980,31.60,113.0,52.0,1,0,0,26.6
Status,,58,36,5,13,1561097980,0.00,138.0,51.0,0,0,0,0.0
Status,,58,37,5,8,1561097980,0.00,121.0,50.0,0,0,0,0.0
Status,,58,38,5,38,1561097980,0.00,94.0,50.0,0,0,0,0.0
Status,,58,39,5,10,1561097980,0.00,27.0,48.0,0,0,0,0.0
Status,,58,40,5,29,1561097980,0.00,359.0,42.0,0,0,0,0.0
Status,,58,41,5,7,1561097980,0.00,47.0,41.0,0,0,0,0.0
Status,,58,42,5,9,1561097980,0.00,179.0,41.0,0,0,0,0.0
Status,,58,43,5,35,1561097980,0.00,285.0,30.0,0,0,0,0.0
Status,,58,44,5,6,1561097980,37.70,169.0,28.0,1,0,0,32.7
Status,,58,45,5,40,1561097980,0.00,48.0,27.0,0,0,0,0.0
Status,,58,46,5,16,1561097980,39.10,167.0,25.0,1,0,0,34.1
Status,,58,47,5,20,1561097980,40.30,109.0,21.0,1,0,0,35.3
Status,,58,48,5,59,1561097980,0.00,99.0,21.0,0,0,0,0.0
Status,,58,49,5,19,1561097980,26.10,158.0,20.0,1,0,0,21.1
Status,,58,50,5,1,1561097980,37.50,96.0,17.0,1,0,0,32.5
Status,,58,51,5,39,1561097980,0.00,163.0,16.0,0,0,0,0.0
Status,,58,52,5,30,1561097980,0.00,45.0,12.0,0,0,0,0.0
Status,,58,53,5,26,1561097980,0.00,322.0,5.0,0,0,0,0.0
Status,,58,54,5,4,1561097980,0.00,91.0,2.0,0,0,0,0.0
Status,,58,55,4,194,1575420030,43.00,98.0,27.0,1,0,0,38.0
Status,,58,56,4,195,1575420030,0.00,51.0,25.0,0,0,0,0.0
Status,,58,57,4,199,1575420030,0.00,139.0,20.0,0,0,0,0.0
Fix,GPS,12.9888950000,80.2298850000,-61.60000000000001,0.0,1.9,318.98,1769597297725,0.6,79.5,61424460000000,25.4,0,,,
Accel,1769597297856,61424604379289,-1.65495,3.7060502,7.05495,3
Accel,1769597297861,61424609153096,-1.6170001,3.6670501,7.0939503,3
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,21,0.0,16435,298115654516061,235,29.577999114990234,-995.4505466183409,0.14999,16,0.0,0.0,1575420030,,,,0,16.02259797675525,1,6.0,29.577999114990234,0.0,0.0,0.0,66.7128,I,61424460000000,,-1231269.3725150684,25018505.944844607,-8786382.32316581,-571.6574404067571,993.9079182003371,2909.8312411126653,116596.01873376411,0.001983449488761835,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,13,0.0,16435,298115642786103,316,24.760000228881836,-475.6298363931033,0.14999,16,0.0,0.0,1575420030,,,,0,9.675729108726117,1,6.0,24.760000228881836,0.0,0.0,0.0,66.7128,I,61424460000000,,9231883.509948494,13508202.43836762,-21243544.358630963,-2606.9399046504177,313.1078167025114,-920.6312925535534,206387.667341672,0.000606896384852007,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,25,0.0,17459,298115635867154,235,27.799999237060547,-212.34148983781625,0.14999,16,0.0,0.0,1575420030,,,,0,14.494831059486156,6,6.0,27.799999237060547,0.0,0.0,8.392880171626878,66.7128,I,61424460000000,,-18241951.268889315,20671162.79684403,-10792827.256920373,514.6876048899435,-952.706208383099,-2695.1062057390186,6566.5798853567585,0.00004005818391306093,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,15,0.0,17459,298115644591625,58,31.600000381469727,-756.2271021591182,0.14999,16,0.0,0.0,1575420030,,,,0,18.806827066273254,6,6.0,31.600000381469727,0.0,0.0,8.392880171626878,66.7128,I,61424460000000,,17649560.21178188,23669749.060466956,-1966149.5549873332,252.43934630275115,68.92346528753816,3076.5165885836295,-69468.79638861562,-0.0008726098167244345,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,14,0.0,16435,298115650400376,51,36.319000244140625,-60.646816521236694,0.14999,16,0.0,0.0,1575420030,,,,0,23.819795542000165,1,6.0,36.319000244140625,0.0,0.0,0.0,66.7128,I,61424460000000,,-12862608.073272975,21410843.134935945,-8505889.558758851,-8.193374915881748,-1153.3160864205852,-2893.0086435738544,219298.4574703878,0.000020647392375394702,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,194,0.0,16435,298115597152709,51,38.0,-799.1778614873447,0.14999,16,0.0,0.0,1575420030,,,,0,25.769406374782218,4,6.0,38.0,0.0,,0.0,,I,61424460000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,5,0.0,16435,298115648487961,51,36.005001068115234,-1189.4780823275469,0.14999,16,0.0,0.0,1575420030,,,,0,23.47031606074824,1,6.0,36.005001068115234,0.0,0.0,0.0,66.7128,I,61424460000000,,6635366.032078866,19950916.08292016,-16375820.273531614,-608.8919057625127,1957.7839167318486,2164.559549853546,-68351.67005763602,0.00016645998402964324,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,6,0.0,16435,298101597427895,58,32.71500015258789,-285.0677490234375,0.14999,16,0.0,0.0,1561097980,,,,0,20.31351574067505,5,6.0,32.71500015258789,0.0,0.0,140.86134428863681,66.7128,I,61424460000000,,-1210575.9918855727,31916862.370362334,-27206611.935599,8.797102593537033,-1283.466573289281,-1513.2983317105038,6323.851361675531,-0.0076084684560555615,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,13,0.0,17,706391,316,5.0,-342.0518815135843,0.14999,16,0.0,0.0,1600875010,,,,0,11.10267192205517,3,6.0,25.0,0.0,0.0,136.20339815580266,66.7128,I,61424460000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,1,0.0,17,169750,74,5.0,-935.7965097200766,0.14999,16,0.0,0.0,1602562560,,,,0,15.597586077649243,3,6.0,30.0,0.0,0.0,136.20339815580266,66.7128,I,61424460000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,17,0.0,17,750721,42,27.399999618530273,-701.478732532227,0.14999,16,0.0,0.0,1604249980,,,,0,28.227360044699495,3,6.0,27.399999618530273,0.0,0.0,136.20339815580266,66.7128,I,61424460000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,12,0.0,17,278059,235,5.0,156.76315474512555,0.14999,16,0.0,0.0,1601437440,,,,0,13.99405848053018,3,6.0,29.0,0.0,0.0,136.20339815580266,66.7128,I,61424460000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,2,0.0,17,828524,235,5.0,-914.8568710817414,0.14999,16,0.0,0.0,1599750020,,,,0,14.368353343955683,3,6.0,28.0,0.0,0.0,136.20339815580266,66.7128,I,61424460000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,1,0.0,16905,298101592828823,58,32.5,-550.69482421875,0.14999,16,0.0,0.0,1561097980,,,,0,19.791907691126035,5,6.0,32.5,0.0,0.0,140.86134428863681,66.7128,I,61424460000000,,-34392484.18144555,24400945.75969465,-6007.158792720875,-1.0095636594819553,3.3822497047044635,96.47074893574694,-66837.18409921223,0.0011601054720813408,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,3,0.0,16435,298101603745097,235,26.600000381469727,-553.31396484375,0.14999,16,0.0,0.0,1561097980,,,,0,12.992466454495784,5,6.0,26.600000381469727,0.0,0.0,140.86134428863681,66.7128,I,61424460000000,,-14765430.179657392,39466637.0631529,-651234.8359838435,-2.149327711528713,-0.365158122124285,89.58291277061937,261313.22633875677,-0.0067398856626823545,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,19,0.0,16435,298101641738188,396,21.100000381469727,-929.5868530273438,0.14999,16,0.0,0.0,1561097980,,,,0,5.843172736479386,5,6.0,21.100000381469727,0.0,0.0,140.86134428863681,66.7128,I,61424460000000,,-5396322.348805985,20738654.375311658,-17834022.611823138,-1536.8706426624422,1343.4458152756977,2027.5389665542837,-290115.9657951464,-0.0013662929995916784,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,24,0.0,16435,298115650359508,42,38.744998931884766,-438.4057272806526,0.14999,16,0.0,0.0,1575420030,,,,0,26.45813000837492,1,6.0,38.744998931884766,0.0,0.0,0.0,66.7128,I,61424460000000,,21879185.493493304,14925879.200776089,3270195.5439999863,155.72507258603787,560.1824255981796,-3057.696157942973,-43486.06677900247,0.0050750543450703844,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,22,0.0,16435,298115652868736,51,35.5890007019043,-295.27208569443764,0.14999,16,0.0,0.0,1575420030,,,,0,23.892889013775772,1,6.0,35.5890007019043,0.0,0.0,0.0,66.7128,I,61424460000000,,-10648659.722515909,24435155.985235326,-1729507.3708911024,-157.06581927756832,-335.8587417842437,-3137.2571031833445,-16044.925567921915,0.0019280340711702593,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,20,0.0,16435,298101642085093,58,35.29999923706055,-770.6932983398438,0.14999,16,0.0,0.0,1561097980,,,,0,22.756059185548562,5,6.0,35.29999923706055,0.0,0.0,140.86134428863681,66.7128,I,61424460000000,,-18914345.95926788,20186389.925190683,-3517299.7031307505,-332.4791476284151,232.79326235625655,3120.062742271753,-289184.387254501,-0.003333536151330918,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597297726,84513000000,18,2970106.8230342204,-1453632431213000192,0.0,57.13671460230964,-1833.7485020710344,0.0,0,16,0.0,16435,298101596199077,58,34.099998474121094,-283.6796569824219,0.14999,16,0.0,0.0,1561097980,,,,0,21.501334397755404,5,6.0,34.099998474121094,0.0,0.0,140.86134428863681,66.7128,I,61424460000000,,-2661358.519774854,30386440.31515012,-28505979.207110055,-85.5868442421098,-1335.3010645666868,-1415.8392206987735,-256387.1649582011,0.0016808121581561863,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Accel,1769597297865,61424613928223,-1.54005,3.6100502,7.1130004,3
Accel,1769597297870,61424618703338,-0.81195,3.5710502,7.1700006,3
Accel,1769597297875,61424623479953,-0.79305005,3.4950001,7.209,3
Accel,1769597297880,61424628256568,-0.79305005,3.4759502,7.8600006,3
Accel,1769597297885,61424633030879,-0.73605,3.3990002,7.8600006,3
Accel,1769597297889,61424637805188,-0.71595,3.3610501,7.9170003,3
Accel,1769597297894,61424642578997,-0.67800003,3.28395,7.9560003,3
Accel,1769597297899,61424647352804,-0.65895003,3.246,8.568001,3
Accel,1769597297904,61424652126967,-0.62100005,3.1690502,8.568001,3
Accel,1769597297908,61424656901120,-0.62100005,2.63295,8.607,3
Accel,1769597297913,61424661676351,-0.60105,2.6140501,8.62605,3
Accel,1769597297918,61424666451582,-0.60105,2.6140501,8.703,3
Accel,1769597297923,61424671224879,-0.582,2.57505,9.258,3
Accel,1769597297927,61424675998150,-0.60105,2.57505,9.27705,3
Accel,1769597297932,61424680772322,-0.582,2.5180502,9.27705,3
Accel,1769597297937,61424685546475,-0.60105,2.4799502,9.315001,3
Accel,1769597297942,61424690320167,-0.60105,2.403,9.33495,3
Accel,1769597297947,61424695093860,-0.64005005,1.848,9.391951,3
Accel,1769597297951,61424699869101,-0.64005005,1.8280501,9.411,3
Accel,1769597297956,61424704644292,-0.67800003,1.8280501,9.48795,3
Accel,1769597297961,61424709419523,-0.65895003,1.7899501,10.06305,3
Accel,1769597297966,61424714194754,-0.69705003,1.7710501,10.08195,3
Accel,1769597297970,61424718967099,-0.67800003,1.69395,10.06305,3
Accel,1769597297975,61424723739446,-0.71595,1.6560001,10.08195,3
Accel,1769597297980,61424728512216,-0.69705003,1.5790501,10.08195,3
Accel,1769597297985,61424733284985,-0.71595,1.5409501,10.13895,3
Accel,1769597297990,61424738058639,-0.69705003,1.4650501,10.158001,3
Accel,1769597297994,61424742832294,-0.71595,0.92805004,10.1970005,3
Accel,1769597297999,61424747607524,-0.69705003,0.90900004,10.1970005,3
Accel,1769597298004,61424752382755,-0.71595,0.92805004,10.23495,3
Accel,1769597298009,61424757157210,-0.69705003,0.90900004,10.254001,3
Accel,1769597298013,61424761931673,-0.69705003,0.92805004,10.29195,3
Accel,1769597298018,61424766706019,-0.65895003,0.90900004,10.29195,3
Accel,1769597298023,61424771480366,-0.67800003,0.92805004,10.312051,3
Accel,1769597298028,61424776255928,-0.64005005,0.90900004,10.29195,3
Accel,1769597298033,61424781031465,-0.65895003,0.92805004,10.312051,3
Accel,1769597298037,61424785804964,-0.62100005,0.90900004,10.29195,3
Accel,1769597298042,61424790578467,-0.64005005,0.92805004,10.29195,3
Accel,1769597298047,61424795350158,-0.64005005,0.90900004,10.23495,3
Accel,1769597298052,61424800121851,-0.65895003,0.92805004,10.1970005,3
Accel,1769597298056,61424804895390,-0.64005005,0.90900004,9.58395,3
Accel,1769597298061,61424809668927,-0.65895003,0.92805004,9.58395,3
Accel,1769597298066,61424814442047,-0.64005005,0.92805004,9.526051,3
Accel,1769597298071,61424819215164,-0.67800003,0.9670501,9.48795,3
Accel,1769597298075,61424823990203,-0.65895003,0.98595005,8.817,3
Accel,1769597298080,61424828765240,-0.69705003,1.04295,8.83695,3
Accel,1769597298085,61424833537084,-0.71595,1.062,8.779051,3
Accel,1769597298090,61424838308933,-0.77400005,1.1389501,8.76,3
Accel,1769597298095,61424843081587,-0.79305005,1.67505,8.68305,3
Accel,1769597298099,61424847854240,-0.83100003,1.69395,8.644951,3
Accel,1769597298104,61424852626851,-0.83100003,1.67505,8.568001,3
Accel,1769597298109,61424857399466,-0.85005003,1.69395,8.54895,3
Accel,1769597298114,61424862173775,-0.85005003,1.69395,8.49195,3
Accel,1769597298118,61424866948082,-0.88905007,1.7329501,8.47305,3
Accel,1769597298123,61424871720166,-0.88905007,1.7329501,8.434051,3
Accel,1769597298128,61424876492283,-0.90795004,1.7710501,8.454,3
Accel,1769597298133,61424881265988,-0.90795004,1.7710501,8.434051,3
Accel,1769597298138,61424886039679,-0.92700005,1.8090001,8.454,3
Accel,1769597298142,61424890816142,-0.92700005,1.8090001,8.434051,3
Accel,1769597298147,61424895592603,-0.94605005,1.848,8.454,3
Accel,1769597298152,61424900367548,-0.90795004,1.8280501,8.454,3
Accel,1769597298157,61424905142511,-0.90795004,1.848,8.49195,3
Accel,1769597298161,61424909917280,-0.85005003,1.8280501,8.511001,3
Accel,1769597298166,61424914692049,-0.83100003,1.848,8.568001,3
Accel,1769597298171,61424919467853,-0.77400005,1.8280501,8.568001,3
Accel,1769597298176,61424924243660,-0.75495005,1.8280501,8.62605,3
Accel,1769597298181,61424929017225,-0.71595,1.7899501,8.62605,3
Accel,1769597298185,61424933790804,-0.69705003,1.7710501,8.6640005,3
Accel,1769597298190,61424938566151,-0.65895003,1.71405,8.6640005,3
Accel,1769597298195,61424943341496,-0.65895003,1.69395,8.68305,3
Accel,1769597298200,61424948115615,-0.62100005,1.6369501,8.6640005,3
Accel,1769597298204,61424952889770,-0.62100005,1.6180501,8.68305,3
Accel,1769597298209,61424957663309,-0.60105,1.5600001,8.6640005,3
Accel,1769597298214,61424962436846,-0.60105,1.5600001,8.68305,3
Accel,1769597298219,61424967209270,-0.582,1.52205,8.6640005,3
Accel,1769597298223,61424971981733,-0.582,1.5409501,8.68305,3
Accel,1769597298228,61424976756234,-0.56295,1.52205,8.6640005,3
Accel,1769597298233,61424981530733,-0.582,1.5409501,8.68305,3
Accel,1769597298238,61424986304077,-0.56295,1.503,8.68305,3
Accel,1769597298243,61424991077462,-0.582,1.503,8.703,3
Accel,1769597298247,61424995851463,-0.56295,1.4650501,8.703,3
Accel,1769597298252,61425000625462,-0.582,1.4650501,8.740951,3
Accel,1769597298257,61425005399158,-0.56295,1.4260501,8.740951,3
Accel,1769597298262,61425010172851,-0.582,1.4070001,8.779051,3
Accel,1769597298266,61425014945943,-0.56295,1.35,8.797951,3
Accel,1769597298271,61425019719020,-0.582,1.3300501,8.83695,3
Accel,1769597298276,61425024492981,-0.56295,1.2730501,8.83695,3
Accel,1769597298281,61425029266942,-0.582,1.2540001,8.875051,3
Accel,1769597298286,61425034040216,-0.582,1.21605,8.856,3
Accel,1769597298290,61425038813487,-0.60105,1.21605,8.875051,3
Accel,1769597298295,61425043586256,-0.60105,1.1770501,8.856,3
Accel,1769597298300,61425048359025,-0.64005005,1.1770501,8.875051,3
Accel,1769597298305,61425053134497,-0.64005005,1.1389501,8.856,3
Accel,1769597298309,61425057909996,-0.67800003,1.1580001,8.875051,3
Accel,1769597298314,61425062683532,-0.69705003,1.1389501,8.856,3
Accel,1769597298319,61425067457073,-0.73605,1.1580001,8.875051,3
Accel,1769597298324,61425072229847,-0.75495005,1.1389501,8.83695,3
Accel,1769597298329,61425077002616,-0.81195,1.1580001,8.83695,3
Accel,1769597298333,61425081776011,-0.81195,1.1389501,8.797951,3
Accel,1769597298338,61425086549396,-0.87000006,1.1580001,8.797951,3
Accel,1769597298343,61425091322934,-0.87000006,1.1389501,8.76,3
Accel,1769597298348,61425096096473,-0.92700005,1.1580001,8.779051,3
Accel,1769597298352,61425100869433,-0.92700005,1.1389501,8.76,3
Accel,1769597298357,61425105642396,-0.94605005,1.1580001,8.779051,3
Accel,1769597298362,61425110417897,-0.94605005,1.1389501,8.76,3
Accel,1769597298367,61425115193396,-0.96495,1.1580001,8.797951,3
Accel,1769597298371,61425119968519,-0.92700005,1.1389501,8.797951,3
Accel,1769597298376,61425124743636,-0.92700005,1.1580001,8.83695,3
Accel,1769597298381,61425129518982,-0.90795004,1.1389501,8.856,3
Accel,1769597298386,61425134294327,-0.90795004,1.1389501,8.913,3
Accel,1769597298391,61425139069611,-0.85005003,1.1010001,8.932051,3
Accel,1769597298395,61425143844882,-0.85005003,1.1010001,8.98995,3
Accel,1769597298400,61425148622267,-0.79305005,1.062,9.009001,3
Accel,1769597298405,61425153399650,-0.79305005,1.08105,9.066,3
Accel,1769597298410,61425158176707,-0.73605,1.062,9.085951,3
Accel,1769597298414,61425162953746,-0.73605,1.08105,9.14295,3
Accel,1769597298419,61425167730246,-0.69705003,1.062,9.162001,3
Accel,1769597298424,61425172506747,-0.69705003,1.08105,9.220051,3
Accel,1769597298429,61425177281818,-0.65895003,1.062,9.238951,3
Accel,1769597298434,61425182056857,-0.65895003,1.08105,9.295951,3
Accel,1769597298438,61425186832434,-0.62100005,1.062,9.315001,3
Accel,1769597298443,61425191608011,-0.60105,1.08105,9.373051,3
