x,y,z,floor,point_type
-128.727,247.312,1.0,0,wall_halo
-128.727,247.312,4.0,1,wall_halo
-128.727,247.312,7.0,2,wall_halo
-128.727,247.312,10.0,3,wall_halo
-128.727,247.312,13.0,4,wall_halo
-128.727,247.312,16.0,5,wall_halo
-128.727,247.312,19.0,6,wall_halo
-131.558,243.043,1.0,0,wall_halo
-131.558,243.043,4.0,1,wall_halo
-131.558,243.043,7.0,2,wall_halo
-131.558,243.043,10.0,3,wall_halo
-131.558,243.043,13.0,4,wall_halo
-131.558,243.043,16.0,5,wall_halo
-131.558,243.043,19.0,6,wall_halo
-133.261,236.89,1.0,0,wall_halo
-133.261,236.89,4.0,1,wall_halo
-133.261,236.89,7.0,2,wall_halo
-133.261,236.89,10.0,3,wall_halo
-133.261,236.89,13.0,4,wall_halo
-133.261,236.89,16.0,5,wall_halo
-133.261,236.89,19.0,6,wall_halo
-133.01,231.867,1.0,0,wall_halo
-133.01,231.867,4.0,1,wall_halo
-133.01,231.867,7.0,2,wall_halo
-133.01,231.867,10.0,3,wall_halo
-133.01,231.867,13.0,4,wall_halo
-133.01,231.867,16.0,5,wall_halo
-133.01,231.867,19.0,6,wall_halo
-132.758,226.845,1.0,0,wall_halo
-132.758,226.845,4.0,1,wall_halo
-132.758,226.845,7.0,2,wall_halo
-132.758,226.845,10.0,3,wall_halo
-132.758,226.845,13.0,4,wall_halo
-132.758,226.845,16.0,5,wall_halo
-132.758,226.845,19.0,6,wall_halo
-132.506,221.822,1.0,0,wall_halo
-132.506,221.822,4.0,1,wall_halo
-132.506,221.822,7.0,2,wall_halo
-132.506,221.822,10.0,3,wall_halo
-132.506,221.822,13.0,4,wall_halo
-132.506,221.822,16.0,5,wall_halo
-132.506,221.822,19.0,6,wall_halo
-132.255,216.799,1.0,0,wall_halo
-132.255,216.799,4.0,1,wall_halo
-132.255,216.799,7.0,2,wall_halo
-132.255,216.799,10.0,3,wall_halo
-132.255,216.799,13.0,4,wall_halo
-132.255,216.799,16.0,5,wall_halo
-132.255,216.799,19.0,6,wall_halo
-126.966,212.044,1.0,0,wall_halo
-126.966,212.044,4.0,1,wall_halo
-126.966,212.044,7.0,2,wall_halo
-126.966,212.044,10.0,3,wall_halo
-126.966,212.044,13.0,4,wall_halo
-126.966,212.044,16.0,5,wall_halo
-126.966,212.044,19.0,6,wall_halo
-121.886,212.3,1.0,0,wall_halo
-121.886,212.3,4.0,1,wall_halo
-121.886,212.3,7.0,2,wall_halo
-121.886,212.3,10.0,3,wall_halo
-121.886,212.3,13.0,4,wall_halo
-121.886,212.3,16.0,5,wall_halo
-121.886,212.3,19.0,6,wall_halo
-116.806,212.556,1.0,0,wall_halo
-116.806,212.556,4.0,1,wall_halo
-116.806,212.556,7.0,2,wall_halo
-116.806,212.556,10.0,3,wall_halo
-116.806,212.556,13.0,4,wall_halo
-116.806,212.556,16.0,5,wall_halo
-116.806,212.556,19.0,6,wall_halo
-221.006,237.667,1.0,0,wall_halo
-221.006,237.667,4.0,1,wall_halo
-221.006,237.667,7.0,2,wall_halo
-221.006,237.667,10.0,3,wall_halo
-221.006,237.667,13.0,4,wall_halo
-221.006,237.667,16.0,5,wall_halo
-221.006,237.667,19.0,6,wall_halo
-220.019,230.242,1.0,0,wall_halo
-220.019,230.242,4.0,1,wall_halo
-220.019,230.242,7.0,2,wall_halo
-220.019,230.242,10.0,3,wall_halo
-220.019,230.242,13.0,4,wall_halo
-220.019,230.242,16.0,5,wall_halo
-220.019,230.242,19.0,6,wall_halo
-214.181,224.718,1.0,0,wall_halo
-214.181,224.718,4.0,1,wall_halo
-214.181,224.718,7.0,2,wall_halo
-214.181,224.718,10.0,3,wall_halo
-214.181,224.718,13.0,4,wall_halo
-214.181,224.718,16.0,5,wall_halo
-214.181,224.718,19.0,6,wall_halo
-209.109,225.394,1.0,0,wall_halo
-209.109,225.394,4.0,1,wall_halo
-209.109,225.394,7.0,2,wall_halo
-209.109,225.394,10.0,3,wall_halo
-209.109,225.394,13.0,4,wall_halo
-209.109,225.394,16.0,5,wall_halo
-209.109,225.394,19.0,6,wall_halo
-204.036,226.069,1.0,0,wall_halo
-204.036,226.069,4.0,1,wall_halo
-204.036,226.069,7.0,2,wall_halo
-204.036,226.069,10.0,3,wall_halo
-204.036,226.069,13.0,4,wall_halo
-204.036,226.069,16.0,5,wall_halo
-204.036,226.069,19.0,6,wall_halo
-199.848,232.928,1.0,0,wall_halo
-199.848,232.928,4.0,1,wall_halo
-199.848,232.928,7.0,2,wall_halo
-199.848,232.928,10.0,3,wall_halo
-199.848,232.928,13.0,4,wall_halo
-199.848,232.928,16.0,5,wall_halo
-199.848,232.928,19.0,6,wall_halo
-200.84,240.353,1.0,0,wall_halo
-200.84,240.353,4.0,1,wall_halo
-200.84,240.353,7.0,2,wall_halo
-200.84,240.353,10.0,3,wall_halo
-200.84,240.353,13.0,4,wall_halo
-200.84,240.353,16.0,5,wall_halo
-200.84,240.353,19.0,6,wall_halo
-206.679,245.875,1.0,0,wall_halo
-206.679,245.875,4.0,1,wall_halo
-206.679,245.875,7.0,2,wall_halo
-206.679,245.875,10.0,3,wall_halo
-206.679,245.875,13.0,4,wall_halo
-206.679,245.875,16.0,5,wall_halo
-206.679,245.875,19.0,6,wall_halo
-211.748,245.2,1.0,0,wall_halo
-211.748,245.2,4.0,1,wall_halo
-211.748,245.2,7.0,2,wall_halo
-211.748,245.2,10.0,3,wall_halo
-211.748,245.2,13.0,4,wall_halo
-211.748,245.2,16.0,5,wall_halo
-211.748,245.2,19.0,6,wall_halo
-216.817,244.525,1.0,0,wall_halo
-216.817,244.525,4.0,1,wall_halo
-216.817,244.525,7.0,2,wall_halo
-216.817,244.525,10.0,3,wall_halo
-216.817,244.525,13.0,4,wall_halo
-216.817,244.525,16.0,5,wall_halo
-216.817,244.525,19.0,6,wall_halo
-120.711,-112.161,1.0,0,wall_halo
-120.711,-112.161,4.0,1,wall_halo
-120.711,-112.161,7.0,2,wall_halo
-120.711,-112.161,10.0,3,wall_halo
-120.711,-112.161,13.0,4,wall_halo
-120.711,-112.161,16.0,5,wall_halo
-120.711,-112.161,19.0,6,wall_halo
-120.559,-119.553,1.0,0,wall_halo
-120.559,-119.553,4.0,1,wall_halo
-120.559,-119.553,7.0,2,wall_halo
-120.559,-119.553,10.0,3,wall_halo
-120.559,-119.553,13.0,4,wall_halo
-120.559,-119.553,16.0,5,wall_halo
-120.559,-119.553,19.0,6,wall_halo
-114.967,-125.635,1.0,0,wall_halo
-114.967,-125.635,4.0,1,wall_halo
-114.967,-125.635,7.0,2,wall_halo
-114.967,-125.635,10.0,3,wall_halo
-114.967,-125.635,13.0,4,wall_halo
-114.967,-125.635,16.0,5,wall_halo
-114.967,-125.635,19.0,6,wall_halo
-109.038,-125.513,1.0,0,wall_halo
-109.038,-125.513,4.0,1,wall_halo
-109.038,-125.513,7.0,2,wall_halo
-109.038,-125.513,10.0,3,wall_halo
-109.038,-125.513,13.0,4,wall_halo
-109.038,-125.513,16.0,5,wall_halo
-109.038,-125.513,19.0,6,wall_halo
-103.108,-125.39,1.0,0,wall_halo
-103.108,-125.39,4.0,1,wall_halo
-103.108,-125.39,7.0,2,wall_halo
-103.108,-125.39,10.0,3,wall_halo
-103.108,-125.39,13.0,4,wall_halo
-103.108,-125.39,16.0,5,wall_halo
-103.108,-125.39,19.0,6,wall_halo
-97.771,-119.085,1.0,0,wall_halo
-97.771,-119.085,4.0,1,wall_halo
-97.771,-119.085,7.0,2,wall_halo
-97.771,-119.085,10.0,3,wall_halo
-97.771,-119.085,13.0,4,wall_halo
-97.771,-119.085,16.0,5,wall_halo
-97.771,-119.085,19.0,6,wall_halo
-97.923,-111.699,1.0,0,wall_halo
-97.923,-111.699,4.0,1,wall_halo
-97.923,-111.699,7.0,2,wall_halo
-97.923,-111.699,10.0,3,wall_halo
-97.923,-111.699,13.0,4,wall_halo
-97.923,-111.699,16.0,5,wall_halo
-97.923,-111.699,19.0,6,wall_halo
-103.513,-105.618,1.0,0,wall_halo
-103.513,-105.618,4.0,1,wall_halo
-103.513,-105.618,7.0,2,wall_halo
-103.513,-105.618,10.0,3,wall_halo
-103.513,-105.618,13.0,4,wall_halo
-103.513,-105.618,16.0,5,wall_halo
-103.513,-105.618,19.0,6,wall_halo
-109.443,-105.736,1.0,0,wall_halo
-109.443,-105.736,4.0,1,wall_halo
-109.443,-105.736,7.0,2,wall_halo
-109.443,-105.736,10.0,3,wall_halo
-109.443,-105.736,13.0,4,wall_halo
-109.443,-105.736,16.0,5,wall_halo
-109.443,-105.736,19.0,6,wall_halo
-115.373,-105.855,1.0,0,wall_halo
-115.373,-105.855,4.0,1,wall_halo
-115.373,-105.855,7.0,2,wall_halo
-115.373,-105.855,10.0,3,wall_halo
-115.373,-105.855,13.0,4,wall_halo
-115.373,-105.855,16.0,5,wall_halo
-115.373,-105.855,19.0,6,wall_halo
56.512,-110.875,1.0,0,wall_halo
56.512,-110.875,4.0,1,wall_halo
56.512,-110.875,7.0,2,wall_halo
56.512,-110.875,10.0,3,wall_halo
56.512,-110.875,13.0,4,wall_halo
56.512,-110.875,16.0,5,wall_halo
56.512,-110.875,19.0,6,wall_halo
55.631,-116.287,1.0,0,wall_halo
55.631,-116.287,4.0,1,wall_halo
55.631,-116.287,7.0,2,wall_halo
55.631,-116.287,10.0,3,wall_halo
55.631,-116.287,13.0,4,wall_halo
55.631,-116.287,16.0,5,wall_halo
55.631,-116.287,19.0,6,wall_halo
54.75,-121.7,1.0,0,wall_halo
54.75,-121.7,4.0,1,wall_halo
54.75,-121.7,7.0,2,wall_halo
54.75,-121.7,10.0,3,wall_halo
54.75,-121.7,13.0,4,wall_halo
54.75,-121.7,16.0,5,wall_halo
54.75,-121.7,19.0,6,wall_halo
53.868,-127.113,1.0,0,wall_halo
53.868,-127.113,4.0,1,wall_halo
53.868,-127.113,7.0,2,wall_halo
53.868,-127.113,10.0,3,wall_halo
53.868,-127.113,13.0,4,wall_halo
53.868,-127.113,16.0,5,wall_halo
53.868,-127.113,19.0,6,wall_halo
58.508,-133.179,1.0,0,wall_halo
58.508,-133.179,4.0,1,wall_halo
58.508,-133.179,7.0,2,wall_halo
58.508,-133.179,10.0,3,wall_halo
58.508,-133.179,13.0,4,wall_halo
58.508,-133.179,16.0,5,wall_halo
58.508,-133.179,19.0,6,wall_halo
64.535,-134.159,1.0,0,wall_halo
64.535,-134.159,4.0,1,wall_halo
64.535,-134.159,7.0,2,wall_halo
64.535,-134.159,10.0,3,wall_halo
64.535,-134.159,13.0,4,wall_halo
64.535,-134.159,16.0,5,wall_halo
64.535,-134.159,19.0,6,wall_halo
70.562,-135.138,1.0,0,wall_halo
70.562,-135.138,4.0,1,wall_halo
70.562,-135.138,7.0,2,wall_halo
70.562,-135.138,10.0,3,wall_halo
70.562,-135.138,13.0,4,wall_halo
70.562,-135.138,16.0,5,wall_halo
70.562,-135.138,19.0,6,wall_halo
76.885,-130.857,1.0,0,wall_halo
76.885,-130.857,4.0,1,wall_halo
76.885,-130.857,7.0,2,wall_halo
76.885,-130.857,10.0,3,wall_halo
76.885,-130.857,13.0,4,wall_halo
76.885,-130.857,16.0,5,wall_halo
76.885,-130.857,19.0,6,wall_halo
77.767,-125.447,1.0,0,wall_halo
77.767,-125.447,4.0,1,wall_halo
77.767,-125.447,7.0,2,wall_halo
77.767,-125.447,10.0,3,wall_halo
77.767,-125.447,13.0,4,wall_halo
77.767,-125.447,16.0,5,wall_halo
77.767,-125.447,19.0,6,wall_halo
78.648,-120.037,1.0,0,wall_halo
78.648,-120.037,4.0,1,wall_halo
78.648,-120.037,7.0,2,wall_halo
78.648,-120.037,10.0,3,wall_halo
78.648,-120.037,13.0,4,wall_halo
78.648,-120.037,16.0,5,wall_halo
78.648,-120.037,19.0,6,wall_halo
79.529,-114.627,1.0,0,wall_halo
79.529,-114.627,4.0,1,wall_halo
79.529,-114.627,7.0,2,wall_halo
79.529,-114.627,10.0,3,wall_halo
79.529,-114.627,13.0,4,wall_halo
79.529,-114.627,16.0,5,wall_halo
79.529,-114.627,19.0,6,wall_halo
74.891,-108.561,1.0,0,wall_halo
74.891,-108.561,4.0,1,wall_halo
74.891,-108.561,7.0,2,wall_halo
74.891,-108.561,10.0,3,wall_halo
74.891,-108.561,13.0,4,wall_halo
74.891,-108.561,16.0,5,wall_halo
74.891,-108.561,19.0,6,wall_halo
68.864,-107.577,1.0,0,wall_halo
68.864,-107.577,4.0,1,wall_halo
68.864,-107.577,7.0,2,wall_halo
68.864,-107.577,10.0,3,wall_halo
68.864,-107.577,13.0,4,wall_halo
68.864,-107.577,16.0,5,wall_halo
68.864,-107.577,19.0,6,wall_halo
62.837,-106.594,1.0,0,wall_halo
62.837,-106.594,4.0,1,wall_halo
62.837,-106.594,7.0,2,wall_halo
62.837,-106.594,10.0,3,wall_halo
62.837,-106.594,13.0,4,wall_halo
62.837,-106.594,16.0,5,wall_halo
62.837,-106.594,19.0,6,wall_halo
156.193,-161.431,1.0,0,wall_halo
156.193,-161.431,4.0,1,wall_halo
156.193,-161.431,7.0,2,wall_halo
156.193,-161.431,10.0,3,wall_halo
156.193,-161.431,13.0,4,wall_halo
156.193,-161.431,16.0,5,wall_halo
156.193,-161.431,19.0,6,wall_halo
155.428,-166.941,1.0,0,wall_halo
155.428,-166.941,4.0,1,wall_halo
155.428,-166.941,7.0,2,wall_halo
155.428,-166.941,10.0,3,wall_halo
155.428,-166.941,13.0,4,wall_halo
155.428,-166.941,16.0,5,wall_halo
155.428,-166.941,19.0,6,wall_halo
155.16,-173.389,1.0,0,wall_halo
155.16,-173.389,4.0,1,wall_halo
155.16,-173.389,7.0,2,wall_halo
155.16,-173.389,10.0,3,wall_halo
155.16,-173.389,13.0,4,wall_halo
155.16,-173.389,16.0,5,wall_halo
155.16,-173.389,19.0,6,wall_halo
160.824,-181.796,1.0,0,wall_halo
160.824,-181.796,4.0,1,wall_halo
160.824,-181.796,7.0,2,wall_halo
160.824,-181.796,10.0,3,wall_halo
160.824,-181.796,13.0,4,wall_halo
160.824,-181.796,16.0,5,wall_halo
160.824,-181.796,19.0,6,wall_halo
166.843,-182.507,1.0,0,wall_halo
166.843,-182.507,4.0,1,wall_halo
166.843,-182.507,7.0,2,wall_halo
166.843,-182.507,10.0,3,wall_halo
166.843,-182.507,13.0,4,wall_halo
166.843,-182.507,16.0,5,wall_halo
166.843,-182.507,19.0,6,wall_halo
172.162,-182.271,1.0,0,wall_halo
172.162,-182.271,4.0,1,wall_halo
172.162,-182.271,7.0,2,wall_halo
172.162,-182.271,10.0,3,wall_halo
172.162,-182.271,13.0,4,wall_halo
172.162,-182.271,16.0,5,wall_halo
172.162,-182.271,19.0,6,wall_halo
177.556,-182.012,1.0,0,wall_halo
177.556,-182.012,4.0,1,wall_halo
177.556,-182.012,7.0,2,wall_halo
177.556,-182.012,10.0,3,wall_halo
177.556,-182.012,13.0,4,wall_halo
177.556,-182.012,16.0,5,wall_halo
177.556,-182.012,19.0,6,wall_halo
182.949,-181.753,1.0,0,wall_halo
182.949,-181.753,4.0,1,wall_halo
182.949,-181.753,7.0,2,wall_halo
182.949,-181.753,10.0,3,wall_halo
182.949,-181.753,13.0,4,wall_halo
182.949,-181.753,16.0,5,wall_halo
182.949,-181.753,19.0,6,wall_halo
188.343,-181.494,1.0,0,wall_halo
188.343,-181.494,4.0,1,wall_halo
188.343,-181.494,7.0,2,wall_halo
188.343,-181.494,10.0,3,wall_halo
188.343,-181.494,13.0,4,wall_halo
188.343,-181.494,16.0,5,wall_halo
188.343,-181.494,19.0,6,wall_halo
194.929,-180.121,1.0,0,wall_halo
194.929,-180.121,4.0,1,wall_halo
194.929,-180.121,7.0,2,wall_halo
194.929,-180.121,10.0,3,wall_halo
194.929,-180.121,13.0,4,wall_halo
194.929,-180.121,16.0,5,wall_halo
194.929,-180.121,19.0,6,wall_halo
200.757,-175.453,1.0,0,wall_halo
200.757,-175.453,4.0,1,wall_halo
200.757,-175.453,7.0,2,wall_halo
200.757,-175.453,10.0,3,wall_halo
200.757,-175.453,13.0,4,wall_halo
200.757,-175.453,16.0,5,wall_halo
200.757,-175.453,19.0,6,wall_halo
201.119,-164.888,1.0,0,wall_halo
201.119,-164.888,4.0,1,wall_halo
201.119,-164.888,7.0,2,wall_halo
201.119,-164.888,10.0,3,wall_halo
201.119,-164.888,13.0,4,wall_halo
201.119,-164.888,16.0,5,wall_halo
201.119,-164.888,19.0,6,wall_halo
199.324,-159.417,1.0,0,wall_halo
199.324,-159.417,4.0,1,wall_halo
199.324,-159.417,7.0,2,wall_halo
199.324,-159.417,10.0,3,wall_halo
199.324,-159.417,13.0,4,wall_halo
199.324,-159.417,16.0,5,wall_halo
199.324,-159.417,19.0,6,wall_halo
193.303,-155.074,1.0,0,wall_halo
193.303,-155.074,4.0,1,wall_halo
193.303,-155.074,7.0,2,wall_halo
193.303,-155.074,10.0,3,wall_halo
193.303,-155.074,13.0,4,wall_halo
193.303,-155.074,16.0,5,wall_halo
193.303,-155.074,19.0,6,wall_halo
188.017,-155.297,1.0,0,wall_halo
188.017,-155.297,4.0,1,wall_halo
188.017,-155.297,7.0,2,wall_halo
188.017,-155.297,10.0,3,wall_halo
188.017,-155.297,13.0,4,wall_halo
188.017,-155.297,16.0,5,wall_halo
188.017,-155.297,19.0,6,wall_halo
182.731,-155.52,1.0,0,wall_halo
182.731,-155.52,4.0,1,wall_halo
182.731,-155.52,7.0,2,wall_halo
182.731,-155.52,10.0,3,wall_halo
182.731,-155.52,13.0,4,wall_halo
182.731,-155.52,16.0,5,wall_halo
182.731,-155.52,19.0,6,wall_halo
177.446,-155.742,1.0,0,wall_halo
177.446,-155.742,4.0,1,wall_halo
177.446,-155.742,7.0,2,wall_halo
177.446,-155.742,10.0,3,wall_halo
177.446,-155.742,13.0,4,wall_halo
177.446,-155.742,16.0,5,wall_halo
177.446,-155.742,19.0,6,wall_halo
172.16,-155.965,1.0,0,wall_halo
172.16,-155.965,4.0,1,wall_halo
172.16,-155.965,7.0,2,wall_halo
172.16,-155.965,10.0,3,wall_halo
172.16,-155.965,13.0,4,wall_halo
172.16,-155.965,16.0,5,wall_halo
172.16,-155.965,19.0,6,wall_halo
166.874,-156.188,1.0,0,wall_halo
166.874,-156.188,4.0,1,wall_halo
166.874,-156.188,7.0,2,wall_halo
166.874,-156.188,10.0,3,wall_halo
166.874,-156.188,13.0,4,wall_halo
166.874,-156.188,16.0,5,wall_halo
166.874,-156.188,19.0,6,wall_halo
161.589,-156.41,1.0,0,wall_halo
161.589,-156.41,4.0,1,wall_halo
161.589,-156.41,7.0,2,wall_halo
161.589,-156.41,10.0,3,wall_halo
161.589,-156.41,13.0,4,wall_halo
161.589,-156.41,16.0,5,wall_halo
161.589,-156.41,19.0,6,wall_halo
322.514,-277.702,1.0,0,wall_halo
322.514,-277.702,4.0,1,wall_halo
322.514,-277.702,7.0,2,wall_halo
322.514,-277.702,10.0,3,wall_halo
322.514,-277.702,13.0,4,wall_halo
322.514,-277.702,16.0,5,wall_halo
322.514,-277.702,19.0,6,wall_halo
322.366,-272.491,1.0,0,wall_halo
322.366,-272.491,4.0,1,wall_halo
322.366,-272.491,7.0,2,wall_halo
322.366,-272.491,10.0,3,wall_halo
322.366,-272.491,13.0,4,wall_halo
322.366,-272.491,16.0,5,wall_halo
322.366,-272.491,19.0,6,wall_halo
322.218,-267.28,1.0,0,wall_halo
322.218,-267.28,4.0,1,wall_halo
322.218,-267.28,7.0,2,wall_halo
322.218,-267.28,10.0,3,wall_halo
322.218,-267.28,13.0,4,wall_halo
322.218,-267.28,16.0,5,wall_halo
322.218,-267.28,19.0,6,wall_halo
322.07,-262.069,1.0,0,wall_halo
322.07,-262.069,4.0,1,wall_halo
322.07,-262.069,7.0,2,wall_halo
322.07,-262.069,10.0,3,wall_halo
322.07,-262.069,13.0,4,wall_halo
322.07,-262.069,16.0,5,wall_halo
322.07,-262.069,19.0,6,wall_halo
321.922,-256.857,1.0,0,wall_halo
321.922,-256.857,4.0,1,wall_halo
321.922,-256.857,7.0,2,wall_halo
321.922,-256.857,10.0,3,wall_halo
321.922,-256.857,13.0,4,wall_halo
321.922,-256.857,16.0,5,wall_halo
321.922,-256.857,19.0,6,wall_halo
321.775,-251.646,1.0,0,wall_halo
321.775,-251.646,4.0,1,wall_halo
321.775,-251.646,7.0,2,wall_halo
321.775,-251.646,10.0,3,wall_halo
321.775,-251.646,13.0,4,wall_halo
321.775,-251.646,16.0,5,wall_halo
321.775,-251.646,19.0,6,wall_halo
321.627,-246.435,1.0,0,wall_halo
321.627,-246.435,4.0,1,wall_halo
321.627,-246.435,7.0,2,wall_halo
321.627,-246.435,10.0,3,wall_halo
321.627,-246.435,13.0,4,wall_halo
321.627,-246.435,16.0,5,wall_halo
321.627,-246.435,19.0,6,wall_halo
321.479,-241.224,1.0,0,wall_halo
321.479,-241.224,4.0,1,wall_halo
321.479,-241.224,7.0,2,wall_halo
321.479,-241.224,10.0,3,wall_halo
321.479,-241.224,13.0,4,wall_halo
321.479,-241.224,16.0,5,wall_halo
321.479,-241.224,19.0,6,wall_halo
316.295,-236.263,1.0,0,wall_halo
316.295,-236.263,4.0,1,wall_halo
316.295,-236.263,7.0,2,wall_halo
316.295,-236.263,10.0,3,wall_halo
316.295,-236.263,13.0,4,wall_halo
316.295,-236.263,16.0,5,wall_halo
316.295,-236.263,19.0,6,wall_halo
311.217,-236.408,1.0,0,wall_halo
311.217,-236.408,4.0,1,wall_halo
311.217,-236.408,7.0,2,wall_halo
311.217,-236.408,10.0,3,wall_halo
311.217,-236.408,13.0,4,wall_halo
311.217,-236.408,16.0,5,wall_halo
311.217,-236.408,19.0,6,wall_halo
306.138,-236.552,1.0,0,wall_halo
306.138,-236.552,4.0,1,wall_halo
306.138,-236.552,7.0,2,wall_halo
306.138,-236.552,10.0,3,wall_halo
306.138,-236.552,13.0,4,wall_halo
306.138,-236.552,16.0,5,wall_halo
306.138,-236.552,19.0,6,wall_halo
301.059,-236.697,1.0,0,wall_halo
301.059,-236.697,4.0,1,wall_halo
301.059,-236.697,7.0,2,wall_halo
301.059,-236.697,10.0,3,wall_halo
301.059,-236.697,13.0,4,wall_halo
301.059,-236.697,16.0,5,wall_halo
301.059,-236.697,19.0,6,wall_halo
295.981,-236.842,1.0,0,wall_halo
295.981,-236.842,4.0,1,wall_halo
295.981,-236.842,7.0,2,wall_halo
295.981,-236.842,10.0,3,wall_halo
295.981,-236.842,13.0,4,wall_halo
295.981,-236.842,16.0,5,wall_halo
295.981,-236.842,19.0,6,wall_halo
290.037,-238.276,1.0,0,wall_halo
290.037,-238.276,4.0,1,wall_halo
290.037,-238.276,7.0,2,wall_halo
290.037,-238.276,10.0,3,wall_halo
290.037,-238.276,13.0,4,wall_halo
290.037,-238.276,16.0,5,wall_halo
290.037,-238.276,19.0,6,wall_halo
285.199,-240.532,1.0,0,wall_halo
285.199,-240.532,4.0,1,wall_halo
285.199,-240.532,7.0,2,wall_halo
285.199,-240.532,10.0,3,wall_halo
285.199,-240.532,13.0,4,wall_halo
285.199,-240.532,16.0,5,wall_halo
285.199,-240.532,19.0,6,wall_halo
280.362,-242.788,1.0,0,wall_halo
280.362,-242.788,4.0,1,wall_halo
280.362,-242.788,7.0,2,wall_halo
280.362,-242.788,10.0,3,wall_halo
280.362,-242.788,13.0,4,wall_halo
280.362,-242.788,16.0,5,wall_halo
280.362,-242.788,19.0,6,wall_halo
275.524,-245.044,1.0,0,wall_halo
275.524,-245.044,4.0,1,wall_halo
275.524,-245.044,7.0,2,wall_halo
275.524,-245.044,10.0,3,wall_halo
275.524,-245.044,13.0,4,wall_halo
275.524,-245.044,16.0,5,wall_halo
275.524,-245.044,19.0,6,wall_halo
270.686,-247.3,1.0,0,wall_halo
270.686,-247.3,4.0,1,wall_halo
270.686,-247.3,7.0,2,wall_halo
270.686,-247.3,10.0,3,wall_halo
270.686,-247.3,13.0,4,wall_halo
270.686,-247.3,16.0,5,wall_halo
270.686,-247.3,19.0,6,wall_halo
265.848,-249.556,1.0,0,wall_halo
265.848,-249.556,4.0,1,wall_halo
265.848,-249.556,7.0,2,wall_halo
265.848,-249.556,10.0,3,wall_halo
265.848,-249.556,13.0,4,wall_halo
265.848,-249.556,16.0,5,wall_halo
265.848,-249.556,19.0,6,wall_halo
261.01,-251.812,1.0,0,wall_halo
261.01,-251.812,4.0,1,wall_halo
261.01,-251.812,7.0,2,wall_halo
261.01,-251.812,10.0,3,wall_halo
261.01,-251.812,13.0,4,wall_halo
261.01,-251.812,16.0,5,wall_halo
261.01,-251.812,19.0,6,wall_halo
256.173,-254.068,1.0,0,wall_halo
256.173,-254.068,4.0,1,wall_halo
256.173,-254.068,7.0,2,wall_halo
256.173,-254.068,10.0,3,wall_halo
256.173,-254.068,13.0,4,wall_halo
256.173,-254.068,16.0,5,wall_halo
256.173,-254.068,19.0,6,wall_halo
251.335,-256.325,1.0,0,wall_halo
251.335,-256.325,4.0,1,wall_halo
251.335,-256.325,7.0,2,wall_halo
251.335,-256.325,10.0,3,wall_halo
251.335,-256.325,13.0,4,wall_halo
251.335,-256.325,16.0,5,wall_halo
251.335,-256.325,19.0,6,wall_halo
246.497,-258.581,1.0,0,wall_halo
246.497,-258.581,4.0,1,wall_halo
246.497,-258.581,7.0,2,wall_halo
246.497,-258.581,10.0,3,wall_halo
246.497,-258.581,13.0,4,wall_halo
246.497,-258.581,16.0,5,wall_halo
246.497,-258.581,19.0,6,wall_halo
241.659,-260.837,1.0,0,wall_halo
241.659,-260.837,4.0,1,wall_halo
241.659,-260.837,7.0,2,wall_halo
241.659,-260.837,10.0,3,wall_halo
241.659,-260.837,13.0,4,wall_halo
241.659,-260.837,16.0,5,wall_halo
241.659,-260.837,19.0,6,wall_halo
236.821,-263.093,1.0,0,wall_halo
236.821,-263.093,4.0,1,wall_halo
236.821,-263.093,7.0,2,wall_halo
236.821,-263.093,10.0,3,wall_halo
236.821,-263.093,13.0,4,wall_halo
236.821,-263.093,16.0,5,wall_halo
236.821,-263.093,19.0,6,wall_halo
233.038,-269.271,1.0,0,wall_halo
233.038,-269.271,4.0,1,wall_halo
233.038,-269.271,7.0,2,wall_halo
233.038,-269.271,10.0,3,wall_halo
233.038,-269.271,13.0,4,wall_halo
233.038,-269.271,16.0,5,wall_halo
233.038,-269.271,19.0,6,wall_halo
233.193,-274.696,1.0,0,wall_halo
233.193,-274.696,4.0,1,wall_halo
233.193,-274.696,7.0,2,wall_halo
233.193,-274.696,10.0,3,wall_halo
233.193,-274.696,13.0,4,wall_halo
233.193,-274.696,16.0,5,wall_halo
233.193,-274.696,19.0,6,wall_halo
233.349,-280.121,1.0,0,wall_halo
233.349,-280.121,4.0,1,wall_halo
233.349,-280.121,7.0,2,wall_halo
233.349,-280.121,10.0,3,wall_halo
233.349,-280.121,13.0,4,wall_halo
233.349,-280.121,16.0,5,wall_halo
233.349,-280.121,19.0,6,wall_halo
238.627,-285.186,1.0,0,wall_halo
238.627,-285.186,4.0,1,wall_halo
238.627,-285.186,7.0,2,wall_halo
238.627,-285.186,10.0,3,wall_halo
238.627,-285.186,13.0,4,wall_halo
238.627,-285.186,16.0,5,wall_halo
238.627,-285.186,19.0,6,wall_halo
243.887,-285.037,1.0,0,wall_halo
243.887,-285.037,4.0,1,wall_halo
243.887,-285.037,7.0,2,wall_halo
243.887,-285.037,10.0,3,wall_halo
243.887,-285.037,13.0,4,wall_halo
243.887,-285.037,16.0,5,wall_halo
243.887,-285.037,19.0,6,wall_halo
249.147,-284.888,1.0,0,wall_halo
249.147,-284.888,4.0,1,wall_halo
249.147,-284.888,7.0,2,wall_halo
249.147,-284.888,10.0,3,wall_halo
